8/4/2023 15:05:40	| DEBUG |		| LTCUSDT		VAR: -0.255%	%UMBRAL: 1	%SL: -1	 Old Price: 90.18		New Price: 89.95
8/4/2023 15:05:40	| DEBUG |		| KSMUSDT		VAR: -0.124%	%UMBRAL: 1	%SL: -1	 Old Price: 32.29		New Price: 32.25
8/4/2023 15:05:40	| DEBUG |		| FTMUSDT		VAR:  0.240%	%UMBRAL: 1	%SL: -1	 Old Price: 0.4586		New Price: 0.4597
8/4/2023 15:05:40	| DEBUG |		| ETHUSDT		VAR:  0.103%	%UMBRAL: 1	%SL: -1	 Old Price: 1855.85		New Price: 1857.76
8/4/2023 15:05:40	| DEBUG |		| RVNUSDT		VAR:  0.000%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02537		New Price: 0.02537
8/4/2023 15:05:40	| DEBUG |		| VETUSDT		VAR:  0.499%	%UMBRAL: 1	%SL: -1	 Old Price: 0.02405		New Price: 0.02417
8/4/2023 15:05:51	| DEBUG |		|   BTCUSDT  		Current: 147,2800		Umbral: 84,3450	 OP: 99999,0000	 NP: 27912,6600
8/4/2023 15:05:51	| DEBUG |		|   ETHUSDT  		Current: 13,0600		Umbral: 7,5450	 OP: 1855,8500	 NP: 1857,7600
8/4/2023 15:05:51	| DEBUG |		|   BNBUSDT  		Current: 3,6000		Umbral: 0,5000	 OP: 99999,0000	 NP: 311,9000
8/4/2023 15:05:51	| DEBUG |		|   NEOUSDT  		Current: 0,8200		Umbral: 0,1050	 OP: 99999,0000	 NP: 12,3900
8/4/2023 15:05:51	| DEBUG |		|*  LTCUSDT  		Current: -0,2550	Umbral: -1,00	 OP: 90,1800	 NP: 89,9500
8/4/2023 15:05:51	| DEBUG |		|   ADAUSDT  		Current: 0,0138		Umbral: 0,0016	 OP: 99999,0000	 NP: 0,3867
8/4/2023 15:05:51	| DEBUG |		|*  XRPUSDT  		Current: -0,4921	Umbral: -1,00	 OP: 0,5080	 NP: 0,5055
8/4/2023 15:05:51	| DEBUG |		|   EOSUSDT  		Current: 0,0300		Umbral: 0,0010	 OP: 99999,0000	 NP: 1,2190
8/4/2023 15:05:51	| DEBUG |		|*  XLMUSDT  		Current: -0,3813	Umbral: -1,00	 OP: 0,1049	 NP: 0,1045
8/4/2023 15:05:51	| DEBUG |		|   TRXUSDT  		Current: 0,0004		Umbral: 0,0002	 OP: 99999,0000	 NP: 0,0660
8/4/2023 15:05:51	| DEBUG |		|   ETCUSDT  		Current: 0,2200		Umbral: 0,0550	 OP: 99999,0000	 NP: 20,4000
8/4/2023 15:05:51	| DEBUG |		|   VETUSDT  		Current: 0,0005		Umbral: 0,0001	 OP: 0,0241	 NP: 0,0242
8/4/2023 15:05:51	| DEBUG |		|   USDCUSDT  		Current: 0,0004		Umbral: 0,0001	 OP: 99999,0000	 NP: 0,9994
8/4/2023 15:05:51	| DEBUG |		|*  LINKUSDT  		Current: -0,3749	Umbral: -1,00	 OP: 7,2020	 NP: 7,1750
8/4/2023 15:05:51	| DEBUG |		|   MATICUSDT  		Current: 0,0144		Umbral: 0,0009	 OP: 99999,0000	 NP: 1,1085
8/4/2023 15:05:51	| DEBUG |		|   ATOMUSDT  		Current: 0,2360		Umbral: 0,0470	 OP: 99999,0000	 NP: 10,9840
8/4/2023 15:05:51	| DEBUG |		|   FTMUSDT  		Current: 0,0068		Umbral: 0,0041	 OP: 0,4586	 NP: 0,4596
8/4/2023 15:05:51	| DEBUG |		|   DOGEUSDT  		Current: 0,0015		Umbral: 0,0004	 OP: 99999,0000	 NP: 0,0823
8/4/2023 15:05:51	| DEBUG |		|   CHZUSDT  		Current: 0,0248		Umbral: 0,0037	 OP: 99999,0000	 NP: 0,1380
8/4/2023 15:05:51	| DEBUG |		|   BUSDUSDT  		Current: 0,0006		Umbral: 0,0001	 OP: 99999,0000	 NP: 0,9994
8/4/2023 15:05:51	| DEBUG |		|   RVNUSDT  		Current: 0,0002		Umbral: 0,0002	 OP: 0,0254	 NP: 0,0254
8/4/2023 15:05:51	| DEBUG |		|   BCHUSDT  		Current: 0,8000		Umbral: 0,4500	 OP: 99999,0000	 NP: 123,9000
8/4/2023 15:05:51	| DEBUG |		|*  SOLUSDT  		Current: -0,4916	Umbral: -1,00	 OP: 20,3400	 NP: 20,2400
8/4/2023 15:05:51	| DEBUG |		|   DOTUSDT  		Current: 0,0860		Umbral: 0,0215	 OP: 99999,0000	 NP: 6,1490
8/4/2023 15:05:51	| DEBUG |		|   LUNAUSDT  		Current: 0,0648		Umbral: 0,0146	 OP: 99999,0000	 NP: 1,2787
8/4/2023 15:05:51	| DEBUG |		|*  KSMUSDT  		Current: -0,1239	Umbral: -1,00	 OP: 32,2900	 NP: 32,2500
8/4/2023 15:05:51	| DEBUG |		|   EGLDUSDT  		Current: 0,7800		Umbral: 0,0650	 OP: 99999,0000	 NP: 40,6700
8/4/2023 15:05:51	| DEBUG |		|   RUNEUSDT  		Current: 0,0280		Umbral: 0,0015	 OP: 99999,0000	 NP: 1,5580
